,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
16,Belgium,BEL,0.99630003,0.960400009,0.91960001,0.873900032,0.823999977,0.771899986,0.7204,0.672599983,0.630900002,0.596299982,0.569099998,0.548400021,0.532299995,0.518599987,0.506599998,0.495599985,0.485200024,0.47579999,0.467000008,0.458500004,0.449499989,0.439499998,0.428399992,0.416099977,0.402699995
17,Belize,BLZ,4.007400131,3.863000107,3.704199982,3.53429985,3.356499863,3.177000046,3.004000092,2.844799995,2.704500008,2.585099983,2.486300087,2.40529995,2.335400009,2.270800018,2.208300018,2.145599937,2.081800079,2.01760006,1.95359993,1.88939991,1.824500084,1.758799934,1.692700005,1.627199936,1.56260004
18,Benin,BEN,17.9098999,17.49550018,17.09389954,16.71089935,16.34790039,16.00330048,15.67259979,15.34819946,15.02339935,14.69519958,14.36009979,14.01609955,13.66560059,13.31239929,12.9598999,12.61320038,12.27809982,11.95910034,11.65940018,11.38069992,11.12310028,10.88479996,10.66119995,10.44820023,10.2435997
19,Bhutan,BTN,13.87290039,13.31690063,12.78190002,12.2663002,11.76460037,11.26210022,10.74089966,10.19079971,9.609700012,9.002999878,8.385299683,7.776999664,7.200299835,6.672399902,6.201100159,5.788299942,5.428499985,5.106900024,4.810900116,4.535800171,4.278900146,4.040499878,3.822900009,3.626599884,3.449399948
20,Bolivia,BOL,14.79490051,14.40050049,14.00769958,13.61710052,13.22940063,12.84539948,12.46549988,12.09000015,11.71920013,11.3538002,10.9939003,10.63899994,10.28949966,9.945899963,9.609400177,9.28259964,8.968299866,8.667500305,8.38030014,8.105699921,7.840899658,7.58219986,7.326200104,7.070300293,6.813800049
21,Bosnia and Herzegovina,BIH,2.106100082,2.096299934,2.061899948,1.989999962,1.878899956,1.737400055,1.582999992,1.438399982,1.320899963,1.236299992,1.185099983,1.161499977,1.152000046,1.145100021,1.135900021,1.121000004,1.099499989,1.073799992,1.046000004,1.016100025,0.98409996,0.950399971,0.915600014,0.880900002,0.846800041
22,Botswana,BWA,7.727100372,7.820800018,7.996900177,8.246099854,8.547699738,8.871499634,9.181700134,9.441000366,9.616300201,9.684899902,9.623799896,9.420700073,9.094999695,8.673200226,8.176699829,7.634300232,7.076499939,6.530899811,6.02159996,5.56590004,5.172900009,4.840399933,4.550899887,4.290000153,4.054100037
23,Brazil,BRA,5.62159996,5.333200073,5.073899841,4.841999817,4.635800171,4.453699875,4.293700027,4.150600052,4.018000031,3.889899826,3.758399963,3.61629982,3.461500168,3.293799973,3.11439991,2.927099991,2.737999916,2.554999924,2.384900093,2.231299973,2.09659996,1.981100082,1.881299973,1.793799973,1.717099953
24,Brunei,BRN,1.775699997,1.693600082,1.615299988,1.540699959,1.469499969,1.401500034,1.336699963,1.275,1.21619997,1.160099983,1.106000042,1.053199959,1.001599979,0.951799965,0.904399967,0.861900043,0.826799965,0.800599957,0.783400011,0.774100018,0.770200014,0.768400002,0.765100002,0.757800007,0.7454
25,Bulgaria,BGR,1.835899925,1.863699913,1.895499992,1.924200058,1.944499969,1.951199913,1.94090004,1.914299965,1.872900009,1.817499924,1.749300003,1.670400047,1.584700012,1.496700001,1.409899998,1.328299999,1.254899979,1.190499973,1.135200024,1.089099979,1.051599979,1.020899963,0.994099998,0.968900013,0.944099998
26,Burkina Faso,BFA,20.78300018,20.61349945,20.43580017,20.24109955,20.02200012,19.77980042,19.52250061,19.25619965,18.9802002,18.6848999,18.35,17.95119934,17.47369995,16.91190033,16.26929932,15.55220032,14.7727005,13.95809937,13.13880005,12.33980026,11.58970032,10.91220016,10.31350021,9.794999695,9.357099915
27,Burundi,BDI,19.65200043,19.84649963,19.87550049,19.69519958,19.30200043,18.73179932,18.0548996,17.36759949,16.74680023,16.22539978,15.81499939,15.50110016,15.23659973,14.98220062,14.72559967,14.45829926,14.17830048,13.89259949,13.60630035,13.31900024,13.03049927,12.74100037,12.45159988,12.16360016,11.87789993
28,Cambodia,KHM,11.13460007,11.27020035,11.5,11.7677002,11.99759979,12.11579971,12.07170029,11.87070007,11.52580032,11.03889999,10.42600021,9.71740036,8.963200378,8.209899902,7.48690033,6.816100311,6.206600189,5.649499893,5.138100052,4.676599884,4.268999863,3.917100143,3.615399933,3.356900024,3.13560009
29,Cameroon,CMR,15.44720001,15.60480042,15.80330048,16.01820068,16.22169952,16.37180023,16.42559967,16.36210022,16.17319946,15.86159973,15.4451004,14.9548996,14.43549957,13.92539978,13.44550018,13.00910034,12.61689987,12.25309982,11.90390015,11.56660004,11.23700027,10.91050034,10.5848999,10.2598999,9.936000061
30,Canada,CAN,0.819999981,0.79000001,0.761000013,0.733799982,0.708699989,0.686299992,0.667199993,0.651499987,0.63920002,0.630000019,0.62329998,0.618499994,0.614699984,0.611100006,0.60710001,0.602099991,0.596000004,0.588800001,0.580900002,0.572300005,0.56329999,0.554300022,0.545599985,0.537400007,0.5296
31,Cape Verde,CPV,6.483100128,6.268600082,6.047800064,5.817499924,5.57519989,5.313499832,5.024700165,4.710599899,4.378499985,4.039099884,3.711100006,3.415599823,3.168199921,2.978100014,2.847500038,2.772699928,2.74279995,2.738199997,2.740999985,2.74090004,2.729700089,2.70340004,2.665399933,2.618799973,2.563699913
32,Central African Republic,CAF,18.14779968,18.24120026,18.33959961,18.43760071,18.5272995,18.60339966,18.66329956,18.70630035,18.72969971,18.72810059,18.69680023,18.63240051,18.53320007,18.39700012,18.22109985,17.9996994,17.7272995,17.40529938,17.03890076,16.6348999,16.20070038,15.74470062,15.27740021,14.81049957,14.35429993
33,Chad,TCD,20.25249939,20.08560028,19.91679993,19.74069977,19.55610046,19.36670074,19.17960052,19.00180054,18.8375,18.68569946,18.54700012,18.42079926,18.29909973,18.17039948,18.02359924,17.83849945,17.59380035,17.2822998,16.9052002,16.47070007,15.99700012,15.50899963,15.03379974,14.5923996,14.19539948
34,Channel Islands,OWID,1.71779995,1.666799927,1.618300056,1.572900009,1.530500031,1.490400028,1.451599979,1.412800026,1.37329998,1.332800007,1.291300011,1.248900032,1.206499958,1.165100002,1.125399971,1.088099957,1.053999996,1.02329998,0.996000004,0.972200012,0.951500034,0.933399963,0.917300034,0.902400017,0.888099957
