,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
35,Chad,TCD,0.1567463497,0.1556535313,0.1552719438,0.1548678192,0.1551558575,0.1558342396,0.1566526734,0.1575845418,0.159250929,0.160897299,0.1628760241,0.1639384133,0.1655663719,0.1670247302,0.1679909894,0.1686658622,0.1690742118,0.1705465224,0.1729134035,0.1744738393,0.1756505275,0.1753311635,0.1761440802,0.1747669091,0.1751587095
36,Chile,CHL,0.4773380877,0.4721370099,0.4698433586,0.4787451393,0.4864269018,0.4968839024,0.4971577976,0.4958350155,0.4982387219,0.5019182647,0.5097196728,0.5135770757,0.5180117397,0.5242032838,0.5306656613,0.5384715689,0.543142018,0.547613962,0.5520438063,0.5644275403,0.5757442447,0.5831981488,0.5931091954,0.6004235568,0.6094651865
37,China,CHN,0.3209332178,0.3257193224,0.3318740166,0.337927667,0.3439451593,0.351100827,0.3570735212,0.3655741198,0.3739980696,0.3823425979,0.392781075,0.4022205701,0.4120472104,0.4175827245,0.4258345453,0.435065504,0.4410292873,0.4498628282,0.4597681928,0.4724866994,0.4866782283,0.498159398,0.5104401495,0.5253373991,0.5414294547
38,Colombia,COL,0.3867778491,0.3953577878,0.4046250955,0.4130475745,0.4212417388,0.4312270924,0.4347117645,0.4380165006,0.442564091,0.4490519337,0.4545664901,0.4523930927,0.4502896295,0.4434237749,0.4413873714,0.4386125724,0.4381390212,0.4379551466,0.4406743519,0.4439016871,0.4470757665,0.4495388415,0.4566395117,0.4627515352,0.4706801646
39,Comoros,COM,0.2639541547,0.2640057867,0.2651991063,0.2651170827,0.2649594199,0.2658030747,0.2645280706,0.2652153459,0.263610706,0.2626220401,0.2612426863,0.2612362365,0.258781827,0.257657539,0.2563687597,0.255265116,0.2570523719,0.2572474937,0.2598895984,0.2621312852,0.2643794491,0.2675689061,0.2694733141,0.2742638185,0.2768161218
40,Congo,COG,0.3129321952,0.3097560018,0.3073676347,0.3113464447,0.3176785315,0.3240305075,0.3269215938,0.3221211836,0.3218512374,0.3184767978,0.3165799035,0.3082976926,0.3010833119,0.2983015598,0.2973810306,0.296715222,0.2952144312,0.2953952817,0.2939041001,0.291618628,0.292519641,0.2920039152,0.2923153191,0.2916802963,0.2940166038
41,Costa Rica,CRI,0.3870556675,0.3920248683,0.3979651038,0.4062369809,0.4104534139,0.4153366191,0.415556324,0.4144384811,0.4135728399,0.4166384376,0.4187577495,0.4198866413,0.4200133579,0.4223192846,0.4253013465,0.4290773551,0.4353580829,0.4414568702,0.4506213246,0.4620674033,0.4744377171,0.4857994161,0.5018144915,0.5165250021,0.5322313332
42,Cote d'Ivoire,CIV,0.1796618207,0.1811881804,0.184643204,0.1878950303,0.190403678,0.1931714518,0.1942494579,0.1957389768,0.1973908397,0.2001884068,0.2031743156,0.2042585902,0.2043763715,0.2046066237,0.2043924929,0.2061390205,0.2070318532,0.2072650087,0.2077914928,0.2075731022,0.2092242201,0.2101924046,0.2125284334,0.2137696224,0.2149831836
43,Croatia,HRV,0.9430464955,0.9387014201,0.9283111139,0.9132164538,0.8963528368,0.8786037336,0.8958901826,0.9251399849,0.955139789,0.9683246488,0.9912030139,0.9913664168,1.0053068931,1.0183274753,1.0343845341,1.0523395332,1.0720403395,1.0910291428,1.1219892461,1.1390146987,1.1560492712,1.1719180074,1.1837893223,1.194468747,1.2008017727
44,Cuba,CUB,0.5913532891,0.6026219609,0.6123775307,0.6124562905,0.6190958989,0.6221387958,0.6193539341,0.6102136535,0.6082107168,0.6082132916,0.6113952452,0.6219365898,0.6356977136,0.6509176992,0.6685779711,0.6858719828,0.7003335087,0.7143928932,0.7203588132,0.7325453102,0.7420896118,0.7595441261,0.7771135017,0.7940242561,0.8117066685
45,Cyprus,CYP,0.5411173766,0.5527297927,0.5675344348,0.5867066908,0.6129848577,0.6386477152,0.6583398344,0.6845682338,0.7134031434,0.7428903205,0.7810200085,0.8144204765,0.853607852,0.8898965028,0.9344684353,0.9820146331,1.0042955884,1.0302383533,1.0589077082,1.0837732814,1.1063554868,1.1149570722,1.1209033518,1.1267030309,1.1376289761
46,Czech Republic,CZE,0.9688387676,0.9934745192,1.0171449499,1.0469923481,1.0685497156,1.081757068,1.0860118213,1.0900145025,1.0942351931,1.1015948917,1.1096442094,1.1168461636,1.1320307175,1.143840372,1.1560209541,1.1673248986,1.1744069047,1.1842758005,1.1889148843,1.1961682654,1.201709716,1.193748946,1.1897432069,1.1765312834,1.1604427266
47,Democratic Republic of Congo,COD,0.2137841263,0.2136795011,0.2123040838,0.2114924791,0.2118377481,0.2110264822,0.2151911399,0.2085125768,0.2059236914,0.2025771204,0.2027917672,0.2015877778,0.2000377209,0.1995628257,0.1967836489,0.1950757029,0.1952029477,0.1966522855,0.1959618015,0.1944419278,0.194298144,0.1940220281,0.1945627853,0.1941846818,0.1945657844
48,Denmark,DNK,1.0641502511,1.0728973414,1.0935336334,1.1130989384,1.1443190737,1.1753581659,1.1981138937,1.2196890317,1.2455792585,1.2685940731,1.2946518325,1.318920728,1.3414784901,1.3564211289,1.3763392537,1.3930436643,1.4020031605,1.4116104976,1.4228978826,1.4316925834,1.4503919382,1.4636299046,1.4705733467,1.4639786189,1.4540616921
